#REFERENCE 3 35.2821934 -66.3871985
119	-16.566184	-9.375000	5.359588	-3.075802	
119	-16.568611	-9.140625	5.456103	-3.023605	
120	-16.568611	-9.140625	5.456103	-3.023605	
120	-16.570021	-8.906250	5.551961	-2.973097	
121	-16.570021	-8.906250	5.551961	-2.973097	
121	-16.570420	-8.671875	5.647117	-2.924279	
122	-16.570420	-8.671875	5.647117	-2.924279	
122	-16.569817	-8.437500	5.741522	-2.877152	
123	-16.569817	-8.437500	5.741522	-2.877152	
123	-16.568220	-8.203125	5.835130	-2.831716	
124	-16.568220	-8.203125	5.835130	-2.831716	
124	-16.565634	-7.968750	5.927891	-2.787968	
125	-16.565634	-7.968750	5.927891	-2.787968	
125	-16.562067	-7.734375	6.019756	-2.745905	
126	-16.562067	-7.734375	6.019756	-2.745905	
126	-16.557525	-7.500000	6.110677	-2.705524	
127	-16.557525	-7.500000	6.110677	-2.705524	
127	-16.552014	-7.265625	6.200603	-2.666816	
128	-16.552014	-7.265625	6.200603	-2.666816	
128	-16.545539	-7.031250	6.289484	-2.629774	
129	-16.545539	-7.031250	6.289484	-2.629774	
129	-16.538106	-6.796875	6.377270	-2.594388	
130	-16.538106	-6.796875	6.377270	-2.594388	
130	-16.529718	-6.562500	6.463911	-2.560647	
131	-16.529718	-6.562500	6.463911	-2.560647	
131	-16.520381	-6.328125	6.549355	-2.528537	
132	-16.520381	-6.328125	6.549355	-2.528537	
132	-16.510099	-6.093750	6.633552	-2.498043	
133	-16.510099	-6.093750	6.633552	-2.498043	
133	-16.498874	-5.859375	6.716452	-2.469148	
134	-16.498874	-5.859375	6.716452	-2.469148	
134	-16.486710	-5.625000	6.798002	-2.441834	
135	-16.486710	-5.625000	6.798002	-2.441834	
135	-16.473611	-5.390625	6.878154	-2.416080	
136	-16.473611	-5.390625	6.878154	-2.416080	
136	-16.459580	-5.156250	6.956854	-2.391864	
137	-16.459580	-5.156250	6.956854	-2.391864	
137	-16.444621	-4.921875	7.034053	-2.369160	
138	-16.444621	-4.921875	7.034053	-2.369160	
138	-16.428738	-4.687500	7.109698	-2.347944	
139	-16.428738	-4.687500	7.109698	-2.347944	
139	-16.411937	-4.453125	7.183737	-2.328188	
140	-16.411937	-4.453125	7.183737	-2.328188	
140	-16.406250	-4.377754	7.207281	-2.322119	
141	-16.406250	-4.377754	7.207281	-2.322119	
141	-16.394509	-4.218750	7.255848	-2.309928	
142	-16.394509	-4.218750	7.255848	-2.309928	
142	-16.376332	-3.984375	7.326096	-2.293094	
143	-16.376332	-3.984375	7.326096	-2.293094	
143	-16.357279	-3.750000	7.394553	-2.277619	
144	-16.357279	-3.750000	7.394553	-2.277619	
